2234.43,0.04475414,1
2234.32,0.53428389,1
2234.29,0.00004475,1
2234.14,0.09986206,1
2234.05,0.00734538,1
2234,0.01,1
2233.91,0.00732119,1
2233.73,0.00004476,1
2233.5,0.67159075,1
2233.43,0.00270891,1
2233.29,0.0212825,1
2233.28,0.08999537,1
2233.23,0.00274744,1
2233.22,0.00195887,1
2233.17,0.00004477,1
2233.1,0.03752197,1
2233,6.49927616,1
2232.77,0.14115618,1
2232.61,0.00004478,1
2232.6,0.00001727,1
2232.5,0.07066144,1
2232.45,0.0221596,1
2232.39,0.02445979,1
2232.36,0.00803645,1
2232.1,0.20039424,1
2232.05,0.0000448,1
2232,0.59082436,1
2231.75,0.01838541,1
2231.66,0.00065376,1
2231.49,0.00004481,1
2231.47,0.04017255,1
2231.46,0.00221291,1
2231.43,0.00042464,1
2231.42,0.00920093,1
2231.19,0.4295869,1
2231.12,0.00575038,1
2231.07,0.02241077,1
2231.06,0.00980963,1
2231.02,0.00515517,1
2231,0.12723998,1
2230.99,0.008,1
2230.93,0.00004482,1
2230.63,0.00176465,1
2230.49,0.00014414,1
2230.42,0.04138633,1
2230.37,0.00004483,1
2230.23,0.00097887,1
2230.15,0.00754064,1
2230.14,0.00147709,1
2230.08,0.01121036,1
2230.03,0.06362071,1
2230,4.37424192,1
2229.98,0.00314968,1
2229.82,0.05605833,1
2229.81,0.00004484,1
2229.68,0.00017043,1
2229.52,0.10518007,1
2229.49,0.03545205,1
2229.42,0.00601502,1
2229.35,0.00570352,1
2229.33,0.02,1
2229.25,0.00004485,1
2229.18,0.02464807,1
